tag_name,tag_id
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #lang:en,110
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #lang:ja,111
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #lang:de,112
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #lang:en,113
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #lang:en #unfinished:beta,114
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #lang:es,115
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #lang:ja,116
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #reboxed #lang:en,117
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #reboxed:disneysclassic #lang:en,118
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #port:nintendo>famicom #reboxed:playerschoice #lang:en,119
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #reboxed #lang:en,120
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #reboxed:playerschoice #lang:en,121
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #search:feature>donald #lang:en,122
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #search:feature>mickey #lang:en,123
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #search:feature>mickey #lang:ja,124
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #search:feature>mickey #reboxed:disneysclassic #lang:en,125
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:disney #search:feature>mickey #reboxed:playerschoice #lang:en,126
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:jurassicpark #lang:en:fr:de:it,127
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:manganime #lang:en,128
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:manganime #lang:ja,129
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:manganime #search:feature>compatihero>gundam #lang:ja,130
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:marvel #search:feature>spiderman #lang:en,131
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:marvel #search:feature>spiderman>xmen #port:nintendo>superfamicom #lang:en,132
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #lang:en,133
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #lang:en #unfinished:beta,134
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #lang:en #unfinished:proto,135
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #lang:en:fr:de,136
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #lang:ja,137
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:nintendo>superfamicom #lang:en,138
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:nintendo>superfamicom #lang:en #unfinished:proto>1,139
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:nintendo>superfamicom #lang:en #unfinished:proto>2,140
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:nintendo>superfamicom #lang:ja,141
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:spectrum #lang:en,142
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:spectrum #lang:en #unfinished:proto,143
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #port:spectrum #lang:ja,144
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #search:feature>batman #lang:en,145
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie #search:feature>dracula #lang:en,146
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #lang:en,147
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #lang:en #rerelease:disneyclassic,148
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #port:sega>megadrive #lang:en,149
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #port:sega>megadrive #lang:en #rerelease:disneyclassic,150
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #port:sega>megadrive #reboxed #lang:en,151
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:disney #port:sega>megadrive #reboxed:disneysclassic #lang:en,152
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:starwars #port:nintendo>famicom #lang:en,153
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:starwars #port:nintendo>famicom #lang:en #rev:1,154
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:movie:starwars #port:nintendo>famicom #reboxed #lang:en,155
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:simpsons #lang:en,156
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:smurfs #lang:en:fr:de:es,157
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based:smurfs #reboxed #lang:en:fr:de:es,158
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en,159
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #rev:1,160
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #rev:1 #unlicensed,161
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #unfinished:beta,162
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #unfinished:beta>1,163
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #unfinished:beta>2,164
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #unlicensed,165
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:en #unlicensed:clone,166
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:ja,167
#players:1 #genre:action>platformer #compatibility:gameboy>mono #lang:ja #unlicensed:clone,168
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:arcade #lang:en,169
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:arcade #lang:ja,170
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:commodore>amiga #lang:en,171
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:commodore>amiga #lang:en #unfinished:proto,172
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:commodore>amiga #lang:en:fr:de:es:it,173
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:commodore>c64 #lang:en,174
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:commodore>c64 #lang:en #unfinished:beta,175
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:nec>pcengine #lang:en,176
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:nintendo>famicom #based #lang:en,177
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:nintendo>famicom #based #lang:en #unfinished:beta,178
#players:1 #genre:action>platformer #compatibility:gameboy>mono #port:nintendo>famicom #lang:en,179
#players:1 #genre:action>platformer #compatibility:gameboy>mono #reboxed:classicserie #lang:en,180
#players:1 #genre:action>platformer #compatibility:gameboy>mono #reboxed:playerschoice #lang:en,181
#players:1 #genre:action>platformer #compatibility:gameboy>mono #rev:1 #lang:en #unlicensed,182
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based #port:nintendo>famicom #lang:en,183
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based:looneytunes #lang:en,184
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based:looneytunes #port:nintendo>famicom #lang:en,185
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based:looneytunes #port:nintendo>famicom #reboxed:classicserie #lang:en,186
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based:looneytunes #port:nintendo>famicom #reboxed:playerschoice #lang:en,187
#players:1 #genre:action>platformer #compatibility:gameboy>mono #save:password #based:looneytunes #reboxed:playerschoice #lang:en,188
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:feature>mario #lang:en,189
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:feature>mario #reboxed:classicserie #lang:en #rev:1,190
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:feature>mario #reboxed:playerschoice #lang:en #rev:1,191
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:en,192
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:en #rerelease:castlevaniaanniversary,193
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #lang:en,194
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #lang:en #unfinished:proto>1,195
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #lang:en #unfinished:proto>2,196
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #lang:en #unfinished:proto>3,197
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #lang:en #unfinished:proto>4,198
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #port:commodore>amiga #lang:en #unfinished:proto,199
#players:1 #genre:action>platformer #compatibility:gameboy>mono #search:keyword>brand #port:sega>megadrive #lang:en,200
