game_id,tag_id
slamcitywithscottiepippen,47
slamcitywithscottiepippen,48
slamcitywithscottiepippen,49
slamcitywithscottiepippen,50
slamcitywithscottiepippen,51
snatcher,147
solfeacecobracommand,227
solfeacecobracommand,228
sonicthehedgehogcd,80
soulstar,329
theamazingspidermanvsthekingpin,70
rebelassault,284
starblade,273
supremewarrior,34
supremewarrior,36
supremewarrior,37
supremewarrior,38
surgicalstrike,265
syndicate,302
theadventuresofbatmanandrobincd,187
theanimals,182
thelawnmowermancd,39
flink,62
thesmurfs,72
thesoftwaretoolworksstarwarschess,340
spaceadventurecobra2dno,124
theterminatorcd,52
themepark,290
thunderhawk,293
timegal,19
tomcatalley,253
tomcatalley,258
tomcatalley,252
tomcatalley,257
wolfchild,56
wonderdog,67
worldcupusa94,394
wwfrageinthecagecd,358
yumemiyakatanomonogatari,136
yumemiyakatanomonogatari,137
slamcitywithscottiepippen,43
slamcitywithscottiepippen,45
slamcitywithscottiepippen,46
slamcitywithscottiepippen,47
surgicalstrike,276
eccothedolphin,27
tomcatalley,253
yumemiyakatanomonogatari,136
bloodshot,371
battletechgraydeathlegion,242
citizenx,25
colormechanica,315
colormechanica,316
burningfistsforcestriker,347
johnnymnemonic,99
johnnymnemonic,106
markosmagicfootball,74
chuchurocket,395
piersolarandthegreatarchitects,186
sonicmegamix,66
starstrike,256
bugblasterstheexterminators,256
flashback,64
superstriketrilogy,226
timecop,16
wirehead,7
ayapsychicdetectiveseriesvol3,132
battlecorps,244
bcracers,367
bcracers,368
shadowofthebeast2,13
dragonslair,10
garoudensetsuspecial,350
fifa94,391
fifa94,392
keiouyuugekitai,230
lethalenforcers2thewestern,320
mickeymaniattaomm,60
mickeymaniattaomm,61
microcosm,271
novastorm,281
pitfallthemayanadventure,89
samuraispirits,350
segacddemo,185
sensiblesoccerec,381
slamcitywithscottiepippen,44
sonicthehedgehogcd,87
soulstar,328
soulstarbattlecorps,325
spaceace,10
rebelassault,287
rebelassault,288
thelawnmowermancd,40
megapower,95
megapower,96
thunderhawk,294
thunderhawk,295
thunderhawk,297
timecop,15
heavenlysymphony,190
lunareternalblue,213
nighttrap,115
popfulmail,199
silpheed,241
uruseiyatsuradearmyfriends,135
yumemiyakatanomonogatari,139
sonicthehedgehogcd,77
sonicthehedgehogcd,78
sonicthehedgehogcd,79
eternalchampions,357
eternalchampions,357
garoudensetsuspecial,349
lethalenforcers2thewestern,319
makemyvideoinxs,179
makemyvideomarkymarkandthefunkybunch,179
snatcher,148
sonicthehedgehogcd,83
sonicthehedgehogcd,84
sonicthehedgehogcd,83
sonicthehedgehogcd,84
sonicthehedgehogcd,85
sonicthehedgehogcd,86
