tag_name,tag_id
#players:1 #genre:action>platformer>metroidvania #save:password #addon:expansion>fmsoundunit #based #lang:pt,185
#players:1 #genre:action>platformer>metroidvania #save:password #addon:expansion>fmsoundunit #search:franchise>wonderboy #lang:en,186
#players:1 #genre:action>platformer>runandgun #port:msx #lang:en,187
#players:1 #genre:action>runandgun #based #lang:en,188
#players:1 #genre:action>runandgun #port:arcade #lang:en,189
#players:1 #genre:action>runandgun #port:msx #lang:en #unlicensed,190
#players:1 #genre:action>runandgun #reboxed:classicedition #based #lang:en,191
#players:1 #genre:action>runandgun #save:password #based:movie #lang:en,192
#players:1 #genre:action>runandgun:shmup>v #based:movie #lang:en,193
#players:1 #genre:action>runandgun:shmup>v #compatibility:mark3>goldcartridge1 #port:arcade #lang:en,194
#players:1 #genre:action>runandgun:shmup>v #port #lang:en #unfinished:beta,195
#players:1 #genre:action>runandgun:shmup>v #port:arcade #lang:en,196
#players:1 #genre:action>runandgun:shmup>v #port:arcade #lang:en #rev:1,197
#players:1 #genre:action>runandgun:shmup>v #port:arcade #lang:en #unlicensed,198
#players:1 #genre:action>runandgun:shooting>gallery #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge2 #port:arcade #lang:en,199
#players:1 #genre:action>runandgun:shooting>gallery #addon:expansion>fmsoundunit #port:arcade #lang:en,200
#players:1 #genre:action>runandgun:shooting>gallery #addon:expansion>fmsoundunit #port:arcade #lang:en #rev:1,201
#players:1 #genre:action>runandgun:shooting>gallery #addon:expansion>fmsoundunit #port:arcade #lang:ja,202
#players:1 #genre:action>runandgun>platformer #addon:expansion>fmsoundunit #based:manganime #compatibility:mark3>goldcartridge1 #lang:en,203
#players:1 #genre:action>runandgun>platformer #addon:expansion>fmsoundunit #based:manganime #lang:en,204
#players:1 #genre:action>runandgun>platformer #addon:expansion>fmsoundunit #based:manganime #lang:en #unfinished:beta,205
#players:1 #genre:adventure #based #lang:en,206
#players:1 #genre:adventure #based:manganime #compatibility:mark3>goldcartridge1 #lang:ja,207
#players:1 #genre:adventure #save:password #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge2 #lang:ja,208
#players:1 #genre:adventure #save:password #lang:en,209
#players:1 #genre:adventure #save:password #search:feature>sherlock #compatibility:mark3>goldcartridge1 #lang:ja,210
#players:1 #genre:adventure #save:password #unfinished:beta>1 #lang:en,211
#players:1 #genre:adventure #save:password #unfinished:beta>2 #lang:en,212
#players:1 #genre:adventure:action>maze #addon:glasses>3dglasses:expansion>fmsoundunit #compatibility:mark3>goldcartridge1 #search:3d>stereo #lang:en,213
#players:1 #genre:adventure:action>maze #search:3d>stereo #addon:glasses>3dglasses #addon:expansion>fmsoundunit #lang:en,214
