game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
alienvspredator,Alien vs. Predator,,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
alienvspredator,Alien vs. Predator (Phoenix Edition),,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
area88,Area 88,エリア88,1989-08,9b31bc6ae33f2e9be0f06933d7414206,7b20b234dfdb09c04441c5a19d6be36e8fb5f861,d8b2190352ede25d321afe325422c73c3868fae7a44368c19e0826b99f395a78,419592f178947ecaadf2bdcd3726e72f0d584f90558f6d56b9da140d070beeb71cd8f6cc19ca7b64be60c71b1c12474a22bc3aad829142137cbc921174905c4a
area88,Area 88,エリア88,1989,9b31bc6ae33f2e9be0f06933d7414206,7b20b234dfdb09c04441c5a19d6be36e8fb5f861,d8b2190352ede25d321afe325422c73c3868fae7a44368c19e0826b99f395a78,419592f178947ecaadf2bdcd3726e72f0d584f90558f6d56b9da140d070beeb71cd8f6cc19ca7b64be60c71b1c12474a22bc3aad829142137cbc921174905c4a
area88,U.N. Squadron,,1991-09,9b31bc6ae33f2e9be0f06933d7414206,7b20b234dfdb09c04441c5a19d6be36e8fb5f861,d8b2190352ede25d321afe325422c73c3868fae7a44368c19e0826b99f395a78,419592f178947ecaadf2bdcd3726e72f0d584f90558f6d56b9da140d070beeb71cd8f6cc19ca7b64be60c71b1c12474a22bc3aad829142137cbc921174905c4a
aresnotsubasa,Ares no Tsubasa,The Legendary Soldiers アレスの翼,1986-11,8a427667820f650fe5a0548372dd14bd,c3adfa0eeefd53d1451ff94b7651d0978f77e90b,7d51436a31c3615beeed24f0ec7f8a4427755fc1c47d031b0e2b6055c8f08802,ac08da10d0de5f08ae220752af418b50fcfbe5e6165e7af2187272c3d008e94cb973be6ed6c3b0224c9e392b6a5d3d21d66fb6104b48ef4fa01e625ca910de8d
aresnotsubasa,Ares no Tsubasa,The Legendary Soldiers アレスの翼,1986-11,8a427667820f650fe5a0548372dd14bd,c3adfa0eeefd53d1451ff94b7651d0978f77e90b,7d51436a31c3615beeed24f0ec7f8a4427755fc1c47d031b0e2b6055c8f08802,ac08da10d0de5f08ae220752af418b50fcfbe5e6165e7af2187272c3d008e94cb973be6ed6c3b0224c9e392b6a5d3d21d66fb6104b48ef4fa01e625ca910de8d
aresnotsubasa,Legendary Wings,,1986-11,8a427667820f650fe5a0548372dd14bd,c3adfa0eeefd53d1451ff94b7651d0978f77e90b,7d51436a31c3615beeed24f0ec7f8a4427755fc1c47d031b0e2b6055c8f08802,ac08da10d0de5f08ae220752af418b50fcfbe5e6165e7af2187272c3d008e94cb973be6ed6c3b0224c9e392b6a5d3d21d66fb6104b48ef4fa01e625ca910de8d
aresnotsubasa,Legendary Wings,,1986-11,8a427667820f650fe5a0548372dd14bd,c3adfa0eeefd53d1451ff94b7651d0978f77e90b,7d51436a31c3615beeed24f0ec7f8a4427755fc1c47d031b0e2b6055c8f08802,ac08da10d0de5f08ae220752af418b50fcfbe5e6165e7af2187272c3d008e94cb973be6ed6c3b0224c9e392b6a5d3d21d66fb6104b48ef4fa01e625ca910de8d
aresnotsubasa,Legendary Wings,,1986-11,8a427667820f650fe5a0548372dd14bd,c3adfa0eeefd53d1451ff94b7651d0978f77e90b,7d51436a31c3615beeed24f0ec7f8a4427755fc1c47d031b0e2b6055c8f08802,ac08da10d0de5f08ae220752af418b50fcfbe5e6165e7af2187272c3d008e94cb973be6ed6c3b0224c9e392b6a5d3d21d66fb6104b48ef4fa01e625ca910de8d
battlecircuit,Battle Circuit,,1997-03-19,1b26bb9479c416bc17827bb861a026c0,967131646edfd1fc3fb5088700ae1cd0a9c958da,5e7201e3acea5f2722ed7f0292e9db8bd5621d736744845d1d2cb23a9829ceff,68ded26f0886338b7fac2153e669d01cb3848d5fcb706569ed25b05f253fbf3d56bc4ab56ae168e15e013e54ac42a6d0ab82fff07f7b06db312de6b18ca07a92
