game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
wonderboy,Wonder Boy,,1986,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
wonderboy,Wonder Boy,,1986,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
wonderboy,Wonder Boy,,1986,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
wonderboy,Wonder Boy,,1986,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
wonderboymonsterland,Wonder Boy: Monster Land,Wonder Boy モンスターランド,1987-07,6f652fa20974916ca962e364b99c6ad0,691cbb85ee4b5a8efc18c2cf28a7939532bacd69,8035edcf2780ef571ebf86159619997487d234a42a600d2d42bc8ec43b91899b,7bffe1def99af3edd62d56a5aab4a24b3c14b3586183f85e61febc7cfeb76016ca0c3218c1cc5c502e5d2a81602aa7cd107faaa3eec8d54b5607d2f967818ebe
wonderboymonsterland,Wonder Boy: Monster Land,Wonder Boy モンスターランド,1987,6f652fa20974916ca962e364b99c6ad0,691cbb85ee4b5a8efc18c2cf28a7939532bacd69,8035edcf2780ef571ebf86159619997487d234a42a600d2d42bc8ec43b91899b,7bffe1def99af3edd62d56a5aab4a24b3c14b3586183f85e61febc7cfeb76016ca0c3218c1cc5c502e5d2a81602aa7cd107faaa3eec8d54b5607d2f967818ebe
wonderboymonsterland,Wonder Boy: Monster Land,,2012-05-10,6f652fa20974916ca962e364b99c6ad0,691cbb85ee4b5a8efc18c2cf28a7939532bacd69,8035edcf2780ef571ebf86159619997487d234a42a600d2d42bc8ec43b91899b,7bffe1def99af3edd62d56a5aab4a24b3c14b3586183f85e61febc7cfeb76016ca0c3218c1cc5c502e5d2a81602aa7cd107faaa3eec8d54b5607d2f967818ebe
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988-11,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988-11,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
